original	polished	Count
Wästerås, Tryckt af Johan Laur. Horrn, År 1795.	Sweden	    1
Götheborg, tryckt hos Lars Wahström, 1820.	Sweden	    1
Götheborg, trykt hos Eric Stakberg, 1770	Sweden	    1
Tryckt i Stockholm, hoos Ignatium Meurer, åhr 1649.	Sweden	    1
[Strassburg :;[Basel	France	    1
Med kongl. maj:tz allern. privilegio. Stockholm, tryckt af Joh. L. Horrn, Kongl. Ant. Arch. boktr. åhr 1718.	Sweden	    1
Stockholm, åhr 1625.	Sweden	    1
Stockholm, 1625.	Sweden	    1
Stockholm, tryckt uti kongl. booktr. hoos sal. Wankifs änckia.	Sweden	    1
Stockholm, tryckt uti Kongl. Booktr. hos Sal. Wankijfs Änckia.	Sweden	    1
Stockholm de l'imprimerie Royale, 1823.	Sweden	    1
Stockholm, Tryckt hoos Johann H. Werner, Kongl. Maj:ts och Upsala Acad. Bokt. 1713.	Sweden	    1
Stockholm, Tryckt hos Lorentz Grefing.	Sweden	    1
Götheborg, 1780. Trykt hos Immanuel Smitt, kongl. g. boktr.	Sweden	    1
Stockholm 1814, hos Strinnholm och Haeggström.	Sweden	    1
Stockholm :;Stockholm	Sweden	    1
Stockholm, tryckt af Joh. Billingsley. 1693.	Sweden	    1
Tukhulmissa	Sweden	    1
Fahlun tryckt: hos Pehr Ol. Axmar, 1805. På fleras i Dahlarne trägna bergäran.	Sweden	    1
Stockholm, trykt hos Peter Hesselberg, 1783.	Sweden	    1
Tryckt i Lund, 1795.	Sweden	    1
Nürnberg, Frankfurt und Leipzig zu finden bey Christoph Riegeln, An. 1701[-1719].	Germany	    1
Stockholm. Carl Deleen, 1828.	Sweden	    1
Norrköping 1806. Ad. Fr. Raams enka.	Sweden	    1
Kiøbenhavn, 1794. Paa Gyldendals forlag.	Denmark	    1
Stockholm ; Paris	Sweden	    1
Stockholm, tryckt hos Joh. Höberg, 1828.	Sweden	    1
[Stockholm], Tryckt i Kongl. Tryckeriet, 1828.	Sweden	    1
Stockholm. Tryckt hos Johan Hörberg, 1828.	Sweden	    1
Stockholm, tryckt i Marquardska boktryckeriet, 1828.	Sweden	    1
Stockholm, 1828. Tryckt hos direct. Henrik And. Nordström.	Sweden	    1
Stockholm, tryckt hos Johan Hörberg, 1828.	Sweden	    1
Carlskrona 1828. Tryckt hos P.E. Flygare.	Sweden	    1
Stockholm, Bernh. M. Bredberg, 1828.	Sweden	    1
Westerås, tryckt hos T. R. Björkbom, 1828.	Sweden	    1
Helsingborg, tryckt hos J. Torell, 1828.	Sweden	    1
Fahlun, 1828. Tryckte hos Carl Richard Roselli.,;Fahlun. Tryckt hos Carl Richard Roselli, 1832.	Sweden	    1
Christianstad, 1828. Tryckt uti hof-secreteraren F.F. Cedergreéns boktryckeri.	Denmark	    1
Jönköping, hos direct. J.P. Lundström. 1828.	Sweden	    1
Helsingborg, tryckte hos J. Torell, 1828.	Sweden	    1
Lund 1828, tryckt uti Berlingska boktryckeriet.	Sweden	    1
Götheborg, tryckt hos Sam. Norberg, 1827.	Sweden	    1
Linköping, tryckt hos Axel Petre 1828.	Sweden	    1
Stockholm, tryckt hos Samuel Rumstedt, 1827.	Sweden	    1
Stockholm, 1828, hos Zacharias Haeggström.	Sweden	    1
Stockholm, tryckt i Kongl. Tryc eriet [!], 1827.	Sweden	    1
Stockholm, 1827. Tryckt hos directeuren Henrik And. Nordström.	Sweden	    1
Fahlun, Tryckt hos O.U. Arborelius & comp.	Sweden	    1
Jönköping, 1828, tryckt hos N.E. Lundström.	Sweden	    1
Stockholm, Tryckt i Kongl. Tryckeriet 1826.	Sweden	    1
Stockholm, tryckt hos Fr. B. Nestius, 1827.	Sweden	    1
Upsala, Palmblad & C. 1827.	Sweden	    1
Upsala, hos Palmblad & C. 1827.	Sweden	    1
Westerås, tryckt hos L. R. Björkbom, 1826.	Sweden	    1
Stockholm, tryckt hos Samuel Rumstedt, 1826.	Sweden	    1
Stockholm, tryckt hos Rf. B. Nestius, 1827.	Sweden	    1
Upsala, Palmblad & C., 1827.	Sweden	    1
Stockholm. Georg Scheutz, 1827.	Sweden	    1
Lund 1826, tryckt uti Berlingska boktryckeriet.	Sweden	    1
Stockholm, tryckt hos Fr. B. Nestius, 1826.	Sweden	    1
Lund 1826, Tryckt uti Berlingska Boktryckeriet.	Sweden	    1
Carlstad, tryckt hos G. Wallencrona, 1826.	Sweden	    1
Stockholm, tryckt hos P. A. Norstedt & söner, 1828.	Sweden	    1
Greifswald, gedruckt bei Johann Heinrich Eckhardt 1804.	Germany	    1
Carlstad, Tryckt hos G. Wallencrona, 1814.	Sweden	    1
Norrköping 1811, Adolph Fredric Raams enka.	Sweden	    1
Carlstad, Tryckt hos G. Wallencrona, 1828.	Sweden	    1
Greifswald, tryckt hos Johan Henric Eckhardt. 1804.	Germany	    1
Stockholm, tryckt uti kongl. boktryckeriet 1718.	Sweden	    1
Gothenburg, Gedruckt bey Samuel Norberg, 1813.	Sweden	    1
Stockholm, hos Joh. Hen. Werner, Kongl. Maj:ts och Upsala Acad. Boktr.	Sweden	    1
Stockholm, uti det Kongl. bok-tryckeriet. Åhr 1720.	Sweden	    1
Stockholm, å nyo uplagt uti det Kongl. bok-tryckeriet , hos directeuren Pet. Momma 1741.	Sweden	    1
Uppå befallning, tryckt i Lund hoos Abrah. Habereger, Gouv. och Acad. Carol. Boktr.	Sweden	    1
Stockholm, tryckt uti det Kongl. tryckeriet Åhr 1720.	Sweden	    1
Stockholm, tryckt hos Joh. H. Werner, Kongl. Maj:ts så ock Ups. acad. Boktr. 1719.	Sweden	    1
Stockholm, tryckt, uti Kongl. boktryckeriet hos Johan Henr. Werner Kongl. maj:ts, så ock Ups. Acad. Boktr. Åhr 1718.	Sweden	    1
Götheborg, tryckt hos Sam. Norberg, 1817.	Sweden	    1
Gothenburg, at the Printing office of Wahlström 1822.	Sweden	    1
Gothenburg, Gedruckt bey Samuel Norberg, 1814.	Sweden	    1
Gothenburg, Gedruckt bey Samuel Norberg, 1815.	Sweden	    1
Gothenburg, Gedruckt bey Sam. Norberg, 1817.	Sweden	    1
Gothenburg, printed by Samuel Norberg, Printer to the Royal College, 1807.	Sweden	    1
Götheborg, tryckt hos Sam. Norberg, 1818.	Sweden	    1
Götheborg, tryckt hos Samuel Norberg, 1806.	Sweden	    1
Gothenburg, Gedruckt bei Wahlström 1822.	Sweden	    1
Götheborg, tryckt uti Wahlströmska tryckeriet 1822.	Sweden	    1
Götheborg, tryckt hos Sam. Norberg, 1811.	Sweden	    1
Götheborg, tryckt hos Sam. Norberg, 1814.	Sweden	    1
Götheborg, tryckt hos Sam. Wahlström, 1825.	Sweden	    1
Gothenburg, gedruckt by Samuel Norberg, 1807.	Sweden	    1
Götheborg. Geo. Löwegrens boktryckeri. 1818.	Sweden	    1
Jönköping, tryckt hos Sara Christ. Falck, 1805.	Sweden	    1
Göteborg, tryckt hos Samuel Norberg, k. g. boktr. 1801.	Sweden	    1
Götheborg, tryckte hos Samuel Norberg, K. G. Boktr. 1800.	Sweden	    1
Stockholm, Marquardska boktryckeriet, 1825.	Sweden	    1
Tryckt i Stockholm, åår 1627.	Sweden	    1
[Kraków]	Poland	    1
Leipzig, gedruckt bey Gregorio Ritzsch.	Germany	    1
Tryckt i Stockholm hoos Hendrich Keyser, Anno M. DC. XXXVIII.	Sweden	    1
Prändätty Turusa, Petar Waldilda 1649.	Finland	    1
Tryckt i Stockholm, hoos Hindrich Käyser.	Sweden	    1
Tryckt i Götheborg, åhr 1658.	Sweden	    1
Tryckt i Vpsala aff Eskil Matzson, åhr, 1624	Sweden	    1
Stockholm, tryckt i Kumblinska tryckeriet, 1800.	Sweden	    1
Christianstad 1820. Tryckt uti hof-sekret. Cedergréens boktryckeri.	Denmark	    1
Holmiæ excudebat Ignatius Meurerus r. typogr.	Sweden	    1
Tryckt i Stockholm, aff Ignatio Meurer, åhr 1634.	Sweden	    1
Ubsaliæ, excudebat Eschillus Matthiæ, anno M. DC. XXIX.	Sweden	    1
Tryckt i Hernösand 1811.	Sweden	    1
Tryckt på nytt i Stockholm hoos Hindrich Käyser, 1640.	Sweden	    1
Tryckt i Stockholm, hoos Hendrich Keyser	Sweden	    1
Tryckt i Stockholm aff Ignatio Meurer, och fins hoos honom til köps.	Sweden	    1
Götheborg, Tryckt hos Zacharias Hagemann.	Sweden	    1
Tryckt i Stockholm hoos Peter Van Selow åhr 16 [utrymme lämnat]	Sweden	    1
Tryckt i Stockholm, hoos Ignatium Meurer, anno 1620.	Sweden	    1
Tryckte i Stockholm, aff Andrea Gutterwitz.	Sweden	    1
Tryckt i Stockholm, hoos Ignatium Meurer, åhr M DC XV.	Sweden	    1
Tryckt och vplagdt i Stockholm, aff Ignatio Meurer.	Sweden	    1
Tryckt på nytt i Stockholm, hoos Christophorum Reusner. Anno M DC XIX.	Sweden	    1
Stockholm, tryckt på nytt aff Chr. Reusner. Anno M. DC. XVI.	Sweden	    1
Stockholm, tryckt på nytt hoos Hindrich Keyser, åhr 1643.	Sweden	    1
Stockholm, tryckt på nytt aff Chr. Reusner. Anno M. DC. XXIV.	Sweden	    1
Stockholm, tryckt på nytt aff Chr. Reusner. Anno M. DC. XIX.	Sweden	    1
Stockholmiæ impressit Andreas Guttervvitz.	Sweden	    1
Tryckt j Stockholm.	Sweden	    1
Tryckt j Stockholm, Anno &c. 1598.	Sweden	    1
Stockholmiæ apvd Andream Gvttervvitz. Anno M. D. XCVII.	Sweden	    1
Gedruckt zu Stockholm, durch Andream Gutterwitz. Anno Christi M. D. XCIX.	Sweden	    1
Tryckt i Stockholm, hoos Henrich Keyser, Kongl. Booktryckiare åhr 1658.	Sweden	    1
Tryckt i Stockholm åhr 1678.	Sweden	    1
En Roma, en la Emprenta dela Reu. Cam. Apost. 1656	Italy	    1
Gedruckt zu Stockholm bey Ignatio Meurer, Im Jahr 1657.	Sweden	    1
Tryckt i Stockholm, hoos Ignatium Meurer, åhr 1658.	Sweden	    1
Stockholm. Å nyo uplagt uti thet Kongl. Tryckeriet Åhr 1741.	Sweden	    1
Gedruckt in Reval Anno 1652.	Estonia	    1
Stockholm, tryckt hoos Hendrich Keyser. Anno 1649.	Sweden	    1
Tryckt i Stockholm, hoos Ignatium Meurer, anno M. DC. XXXXIX.	Sweden	    1
Gedruckt zu Stockholm, bey Ignatio Meurer, Anno 1657.	Sweden	    1
Gedruckt zu Reval, durch Adolph Simon, Gymnasij Buchdruckern, Im M.DC.L.V. Jahre.	Estonia	    1
verteutschet vnd gedrucket, in Reval, Anno 1651.	Estonia	    1
Tryckt i Strengnäs aff Zacharia Brockenio, Åhr 1651.	Sweden	    1
Tryckt i Wästeråås aff Euchario Lauringer, Anno M D C I [!].	Sweden	    1
Stockholm, Tryckt aff Henrich Keyser.	Sweden	    1
Linköping, Tryckt hoos Christopher Gynter.	Sweden	    1
Stockholm, Tryckt hoos Henrich Keyser, Anno 1651 [!].	Sweden	    1
Stockholm, tryckt af Henrich Keyser, Åhr 1644.	Sweden	    1
Stockholm, Tryckt af Henrich Keyser, åhr 1644.	Sweden	    1
Stockholm, tryckt af Henrich Käyser, konglige booktryckiare.	Sweden	    1
Gedruckt zu Greiffswald bey Jacob Jegern Anno 1652.	Germany	    1
Tryckt i Stockholm, aff Ignatio Meurer, åhr 1634 [!].	Sweden	    1
Tryckt i Stockholm aff Henrich Keyser kongl. booktryckiare, åhr 1644.	Sweden	    1
Tryckt i Stockholm åhr 1646.	Sweden	    1
Alten Stettin. Gedruckt bey Johann Valentin Rheten.	Poland	    1
Tryckt i Stockholm hoos Henrich Keyser, Kongl: Booktryckiare.	Sweden	    1
Tryckt i Stockholm åhr 1645.	Sweden	    1
Gedruckt zu Stettin, im Jahr Christi 1645.	Poland	    1
Stockholm, Tryckt aff Henrich Keyser, Kongl. Booktryckiare.	Sweden	    1
Tryckt i Stockholm hoos Henrich Kyeser [!].	Sweden	    1
Stockholm, Tryckt af Henrich Keyser.	Sweden	    1
Stockholm, Tryckt Hoos Henrich Keyser, åhr 1643.	Sweden	    1
Tryckt i Stockholm hoos Hindrich Keyser, Anno M. DC. XXXVIII.	Sweden	    1
Tryckt vthi Stockholm Hoos Henrich Keyser.	Sweden	    1
Tryckt i Stockholm hoos Hendrich Ktyser [!], Anno M. DC. XXXVIII.	Sweden	    1
Stockholm, tryckt aff Hindrich Keysar, åhr 1643.	Sweden	    1
Tryckt i Stockholm af Hindrich Käysar.	Sweden	    1
Stockholm, Tryckt å nyo hoos Niclas Wankijff, Kongl. Booktr.	Sweden	    1
Linköping, tryckt hoos Christopher Gynter.	Sweden	    1
Stockholm, Tryckt aff Heinrich Kayser, åhr 1636.	Sweden	    1
Stockholm, typis Schroderianis åhr 1635.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. 1694.	Sweden	    1
Tryckt i Stockholm, hoos Niclas Wankijf, Kongl. Booktryckiare.	Sweden	    1
Stockholm, Tryckt uti K. Booktr. hos S. Wankifs Änckia.	Sweden	    1
Stregnesiae. Typis consistorii impressit Joannes Rönberg 1697.	Sweden	    1
Stockholm Tryckt uti Kongl. B. hoos Sal. Wankifs Enckia	Sweden	    1
Tryckt i Carlscrona af Kongl. Ammiralitetz och Blekings Provintz Boktryckaren, Johann Ludwig Happenius.	Sweden	    1
Carlscrona, Tryckt af Kongl. Ammiralitets och Blekings Provintz Boktryckaren, Johann L. Happenius.	Sweden	    1
Stockholm, Präntätty Cuningali selda Kirjan-Prättäjäldä Wankifin lesken tykö 1701.	Sweden	    1
Stockholm, å nyo tryckt uti Kongl. Tryckeriet 1789.	Sweden	    1
Wiborg, Tryckt hoos Sal. Matth. Syngmans Enckia.	Russia	    1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1770.	Sweden	    1
Stockholm, Tryckt uti Kongl. Booktr. hos Sal. Wankifs Änkia.	Sweden	    1
Verteutscht und Gedruckt zu Riga. Durch Johann Georg Wilcken, Königl. Buchdrucker.	Latvia	    1
Verteutscht zu Riga, und Gedruckt Durch Johann Georg Wilcken Königl. Buchdrucker.	Latvia	    1
Stockholm Tryckt uti K. B. Sal. Niclas Wankijfz Tryckerij.	Sweden	    1
Verteutscht und gedruckt zu Riga, Durch Johann Georg Wilcken Königl. Buchdrucker.	Latvia	    1
Stockholm Tryckt i Kongl. Booktryckierijet hoos Sal. Wankifs Änckia.	Sweden	    1
Stralsundiæ. Anno M DC LXXVII.	Germany	    1
Linkiöping, Tryckt af Ephraim Kämpe.	Sweden	    1
zu Riga Verteutscht und gedruckt Johann Georg Wilcken Königl. Buchdrucker.	Latvia	    1
Stockholm, Gedruckt in der Königl. Buchdruckereij, bey Sel. Wankifs Witwen.	Sweden	    1
Stockholm tryckt uti kongl. booktryckerijet, hoos sal. Wankijfs änckia.	Sweden	    1
I Stockholm, uti thet kongl. Tryckeriet uplagdt, Hos Salig Directeuren Joh. Henr. Werners Enkia, 1738.	Sweden	    1
Stockholm, tryckt uti kongl. booktryckerijet, hoos sal. Wankijfs änckia.	Sweden	    1
Reval, Gedruckt bey Christoff Brendeken, Gymn. Buchdr.	Estonia	    1
Stockholm, Tryckt uti Kongl. Booktryckerijet, hoos Sahl. Wankifz Änkia.	Sweden	    1
Stockholm Tryckt uti Kongl. Booktryckerijet, hos Sal. Wankijfs Änckia.	Sweden	    1
Stockholm Tryckt uti K.B. Sal. Niclas Wankijfs Tryckerij.	Sweden	    1
Riga, Gedruckt bey Georg Matthias Nöller.	Latvia	    1
Stockholm Tryckt hoos Niclas Wankijff, Kongl. Booktryckare.	Sweden	    1
Stockholm, å nyo tryckt uti Kongl. Tryckeriet 1749.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet uplagd. Åhr 1721.	Sweden	    1
Stockholm, Vti det Kongl. Boktryckeriet vplagdt, Åhr 1722.	Sweden	    1
Stockholm, Tryckt uti det Kongl. Tryckeriet, Åhr 1728.	Sweden	    1
Stockholm, Tryckt uti Kongl. May:tz Booktryckerij, hoos Sal. Wankijfs Effterlefwerska.	Sweden	    1
Stockholm Tryckt uti Kongl. Boktryckerijet, hoos S. Wankijfs Änckia.	Sweden	    1
Riga, Gedruckt bey Georg Matthias Nöllern.	Latvia	    1
Stockholm, tryckt uti Kongl. booktryckerijet, hoos sal. Wankijfs effterlefwerska.	Sweden	    1
Verteutschet und Gedruckt, zu Riga, Von Johann Georg Wilcken, Königl. Buchdrucker.	Latvia	    1
Stockholm tryckt uti kongl. booktryckerijet, hoos sal. Wankijfs effterlefwerska.	Sweden	    1
Stockholm Gedruckt in der K. B. Sel. Niclas Wankijfs Druckereij.	Sweden	    1
Stockholm, tryckt uti det Kongl tryckeriet. 1726.	Sweden	    1
Stockholm, å nyo uplagt hos Henr. Fougt, 1772. Huset N:o 104 på Stora Nygatan.	Sweden	    1
Stockholm, Tryckt hoos Joh. Georg Eberdt.	Sweden	    1
Stockholm, Tryckt uti K. B. Sahl. Niclas Wankijfs Tryckerij.	Sweden	    1
Stockholm uti Kongl. Tryckeriet å nyo uplagd, 1765.	Sweden	    1
Stockholm Gedruckt in desz K. B. Sel. Niclas Wankijfs Druckerey.	Sweden	    1
Stockholm Tryckt uti Kongl. Booktryckerijet hoos Sahl. Wankijfs Änckia.	Sweden	    1
Stockholm, tryckt uti K. B. sal. Niclas Wankijfs tryckerij.	Sweden	    1
Stockholm, tryckt hos Lars Salvius, 1747	Sweden	    1
Åbo, Tryckt af Johan Winter, Kongl. Booktryckiare åhr 1688.	Finland	    1
Verdeutscht Und Gedruckt zu Riga bey Johann Georg Wilcken, Königl. Buchdrucker.	Latvia	    1
Verteutscht und gedruckt zu Riga, Durch Johann Georg Wilcken, Königl. Buchdrucker.	Latvia	    1
Stockholm, gedruckt in der königl. Buchdr. bey Nic. Wankijfs hinterl. Wittwen.	Sweden	    1
Stockholm, tryckt uti K. B. sal. Niclas Wankiffs tryckerij.	Sweden	    1
Kiöbenhavn. Tryckt hos directeur Johan Fredrik Schultz, 1817.	Denmark	    1
Riga, 1797. Neu abgedruckt und zu bekommen bey Julius Conrad Daniel Müller, privilegirten Stadt-Buchdrucker.	Latvia	    1
Stockholm, uti det Kongl. Tryckeriet uplagd, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket. 1726.	Sweden	    1
Malmö, Tryckt hoos Vitus Haberegger, Gen. Gouv. Booktr.	Sweden	    1
Linkiöping, tryckt af Ephraim Kämpe.	Sweden	    1
Stockholm, å nyo tryckt i kongl. tryckeriet, 1802.	Sweden	    1
Stockholm, å nyo uplagt Hos Directeuren Pet. Momma. 1742.	Sweden	    1
Stockholm, Tryckt hos Benjamin Gottlieb Schneider, Åhr 1737.	Sweden	    1
Götheborg, tryckt och uplagd af Lars Wahlström. År 1791.	Sweden	    1
Nürnberg verlegts Joh. Hoffmanns und Engelbert Streck 1702.	Germany	    1
Tryckt i Åbo, af Johan Winter, Kongl. Booktr.	Finland	    1
Örebro, tryckt hos Nils Magnus Lindh, 1798.	Sweden	    1
Tryckt i Åbo af Johan Winter, Kongl. Booktr.	Finland	    1
Malmö, Tryckt hoos Vitus Haberegger, Gen. Gouv. Bookt.	Sweden	    1
Stockholm, Tryckt aff Henrich Keyser, Kongl. och Ups. Acad. Booktryckare.	Sweden	    1
Stockholm Gedruckt bey Niclas Wankijf, Königl. Buchdr.	Sweden	    1
Stockholm Tryckt hoos Niclas Wankijf, Kongl. Booktryckiare.	Sweden	    1
Turusa, Prändätty Johan Winterildä Cuningal:da Booktr:dä	Finland	    1
Tryckt i Åbo aff Petro Hansonio, Åhr 1672.	Finland	    1
Stockholm, Tryckt hoos Niclas Wankiff, Kongl. Booktryckiare.	Sweden	    1
Stockholm, å nyo uplagd, hos Johan H. Werner Kongl. Boktr. År 1708.	Sweden	    1
Jetzo zu bekommen in Hamburg im gälden A, B, C.	Germany	    1
Tryckt i Åbo af Johan Winter, Kongl. Booktr. Åhr 1686.	Finland	    1
Stockholm, uti det Kongl. Tryckeriet, Hos Johan Henr. Werner, Directeur öfwer alla Tryckerien i Riket. Åhr 1726.	Sweden	    1
Gedruckt zu Riga den 21. Aug: 1693. Von Johann Georg Wilcken, Königl. Buchdrucker.	Latvia	    1
Riga, Druckts Johann Georg Wilcken, Königl. Buchdrucker, im jahr 1682.	Latvia	    1
Stockholm, gedruckt in der knigl. Buchdr. bey sehl. Wankifs Wittwe, durch Joh. H. Werner, 1702	Sweden	    1
Stuckholmis, Präntäis Niclas Wankijf, Cuningalinen Kirjanpainaja.	Sweden	    1
Tryckt i Strengnäs Aff Zacharia Asp. A.o 1686.	Sweden	    1
Westeråhs, Tryckt af Boëtio Hagen, Kongl. Cons. oc [!] G. Booktryckare. Och fins hoos honom til kiöps.	Sweden	    1
Riga, Drukkt [!] es Heinrich Bessemesser, 1683.	Latvia	    1
Stockholm, Vthi det Kongl. Tryckeriet.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. Anno 1686.	Sweden	    1
Prändätty Turusa Johan Winterildä, Cuning:da Booktr:dä Suures Ruhtinan Maasa Suomes.	Finland	    1
Stockholm tryckt hoos Niclas Wankijff kongl. booktr. anno 1685.	Sweden	    1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr, och fins hoos honom til kiöps.	Finland	    1
På begärand omtrykt i Örebro, År 1778.	Sweden	    1
Riga, Tryckt hoos Johann Georg Wilcken, Kongl. Booktr. Anno 1688.	Latvia	    1
Malmö, Tryckt hoos Vitus Haberegger, G. Gouv. Bookt.	Sweden	    1
Åbo, Tryckt af Johan Winter, Kongl. Booktryckiare Åhr 1686.	Finland	    1
Stockholm, Tryckt hoos Niclas Wankijf Kongl. Booktr.	Sweden	    1
Linkiöping, Tryckt hoos Daniel Kämpe. Anno 1682.	Sweden	    1
Riga, Druckts Johann Georg Wilcken, Königlicher Buchdrucker im jahr 1682.	Latvia	    1
Turusa Prändätty, Johan Winterildä Cuning:da Booktr:dä Suures Ruhtinan Maasa Suomes.	Finland	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Bookt.	Sweden	    1
Linköping, Tryckt hoos Daniel Kämpe Anno 1685.	Sweden	    1
Linköping, i Kongl. Gymn. Boktryckeriet 1802.	Sweden	    1
Stockholm, å nyo uplagdt hos Henr. Fougt, 1772. Huset N:o 104 på Stora Nygatan.	Sweden	    1
Stockholm tryckt hoos Niclas Wankijf, Kongl. booktr. Åhr 1681.	Sweden	    1
Stockholm, Gedruckt bey Niclas Wankijff, Königl. Buchdr.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. Åhr 1682.	Sweden	    1
Prändätty Turusa, Johan Winterildä Kuning.da Booktr.dä Suures Ruhtinan Maasa Suomes, Wuonna 1681.	Finland	    1
Nu sedermera til Wederbörandernes så mycket bättre och beqwämligare vnderrättelse tryckt i Upsala af Johan Henric Werner, År 1710.	Sweden	    1
Stockholm, Tryckt uti Kongl. Bokryckeriet.	Sweden	    1
Stockholm, tryckt å nyo, uti Kongl. booktryckerijet, hos sal. Wankifs änckia. anno 1695.	Sweden	    1
Upsala, Tryckt hos Johan Edman, Kongl. Acad. Boktryckare, År 1769.	Sweden	    1
Strengnäs, Tryckt aff Zacharia Asp.	Sweden	    1
Wästeråhs, Tryckt af Boëtio Hagen, Kongl. Consist. och Gymn Booktryckare. Anno 1685.	Sweden	    1
Linkiöping, Tryckt hoos Daniel Kämpe Anno 1686.	Sweden	    1
Stockholm, Tryckt å nyo, uti Kongl. Booktryckerijet, hos Sal. Wankijfs Änckia Anno 1698.	Sweden	    1
Wästeråhs, Tryckt af Boëtio Hagen, Kongl. Cons. och Gymn. Booktr.	Sweden	    1
Turusa Prändätty, Johan Winterildä Cuning:da Booktr:dä Suures Ruhtinan Maasa Suomes, Wuonna 1681.	Finland	    1
Tryckt i Stockholm hoos Niclas Wankijff, Kongl. Booktr.	Sweden	    1
Turusa, Prändätty Johan Winterildä Cuning.da Booktr.dä Wuonna 1685.	Finland	    1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1790.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff Kongl. Booktr. Ahr [!] 1681.	Sweden	    1
Tryckt i Stockholm hoos Niclas Wankijff Kongl. Booktr.	Sweden	    1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr.	Finland	    1
Tryckt i Stockholm, aff Niclas Wankijff, Kongl. Booktr.	Sweden	    1
Malmö, Tryckt hoos Vitus Haberegger, Gen. Gouv. Bogtr.	Sweden	    1
Götheborg, tryckt hoos Larsz Lönbohm, åhr 1681.	Sweden	    1
Turusa, Prändätty Johan Winterildä, cuning. Booktr.	Finland	    1
Effter Order Skara, Tryckt hos Herm. A. Möller Kongl. Gymnas. Boktr.	Sweden	    1
Riga, Gedrucckt, bey Johann Georg Wilcken, Königlicher Buchdrucker.	Latvia	    1
Turusa, Prändätty, Johan Winterildä Cuning:da Booktr:dä Wuona 1684.	Finland	    1
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1792.	Sweden	    1
Linkiöping, Tryckt hoos Daniel Kämpe, åhr 1681.	Sweden	    1
Stockholm, tryckt hos Johan Georg Lange.	Sweden	    1
Westeråhs, Tryckt aff Boëtio Hagen, Kongl. Cons. oc [!] G. Booktryckare, och fins hos honom til kiöps.	Sweden	    1
Stockholm, Tryckt å nyo uti Kongl. Boktrijckeriet hos Sal. Wankijfs Änckia.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. 1684.	Sweden	    1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr. Åhr 1684.	Finland	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. åhr 1681.	Sweden	    1
Malmö Tryckt hoos Vitus Haberegger, Gen. Gouv. Booktr.	Sweden	    1
Tryckt i Linköping aff Daniel Kämpe, åhr 1664.	Sweden	    1
Stockholm, Tryckt aff Henrick Keyser, Kongl. Booktr.	Sweden	    1
Tryckt i Linköpingh aff Daniel Kämpe, och finnes hoos honom til Kiöps.	Sweden	    1
[Stockholm] : [Kungl. tryckeriet]	Sweden	    1
Tryckt i Linköpingh, aff Daniel Kämpe.	Sweden	    1
Prändätty Turusa, Johan Winterildä.	Finland	    1
Stockholm, Tryckt hoos Niclas Wankiff, Kongl. Booktryckare.	Sweden	    1
Tryckt i Linköping aff Daniel Kämpe, och finnes hoos honom til kiöps.	Sweden	    1
Tryckt i Åbo, aff Johann Winter.	Finland	    1
Ttockholm [!], Tryckt hoos Niclas Wankijff Kongl. Bookt.	Sweden	    1
Tryckt i Linkiöping hoos Daniel Kämpe, åhr 1685.	Sweden	    1
Götheborg, Tryckt hoos Laurentz Lönbohm.	Sweden	    1
Åbo, Tryckt aff Johan Winter, Åhr 1680.	Finland	    1
Tryckt i Stockholm aff Niclas Wankijff, kongl. booktr. åhr 1680.	Sweden	    1
Turusa, Prändätty Johan Winterildä.	Finland	    1
Tryckt i Linköping aff Daniel Kämpe, och finnes hoos honom til köps.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. åhr 1680.	Sweden	    1
Tryckt i Åbo af Johan Winter.	Finland	    1
Tryckt i Stockholm, af Ignatio Meurer, kongl. booktr. åhr 1665.	Sweden	    1
Tryckt i Åbo, aff Petro Hansonio	Finland	    1
Malmö, Tryckt hoos Vitvs Haberegger, Gn. Gouv. Bookt.	Sweden	    1
Stockholm, Tryckt aff Nicolaus Wankijff Kongl. Booktr.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. Åhr 1678.	Sweden	    1
Linköping, Tryckt hoos Daniel Kämpe, Åhr 1678.	Sweden	    1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. Åhr 1677.	Sweden	    1
