author	author_gender	Count
Lieberkind, Ingvald	male	    3
Liebermann, A	NA	    1
Liebermann, Bernhard	male	    1
Liebermann, Felix	NA	    3
Liebert, Arthur (1878-1946)	NA	    2
Liebert, Gösta (1916-1998)	NA	    2
Liebert, K J	NA	    1
Liebesheim, J R	NA	    2
Liebig, Jan	male	    1
Liebig, Justus Von (1803-1873)	ambiguous	    8
Liebknecht, Karl (1871-1919)	NA	    2
Liebknecht, Wilhelm (1826-1900)	NA	    2
Lieblein, J	NA	    1
Lieblein, Jens	NA	    1
Lieblein, Jens Daniel Carolus	ambiguous	    1
Liebman, Joshua Loth	ambiguous	    1
Liebman, Nils (1703-1752)	male	    4
Liebman, Turo (1660-1718)	NA	    1
Liebrecht, M	NA	    1
Liebrecht, Maria	ambiguous	    2
Lied, Jonas	NA	    1
Liedbeck, Carl Harald (1851-1920)	ambiguous	    4
Liedbeck, G	NA	    1
Liedbeck, Gustaf	male	    2
Liedbeck, Jacob (1802-1876)	NA	    5
Liedbeck, Jetta (1810-1893)	NA	    2
Liedbeck, Lars (1707-1762)	NA	   16
Liedbeck, Nils Fredrik	male	    1
Liedbeck, P Ehr J Acob	male	    1
Liedbeck, Pehr	male	    2
Liedbeck, Per Jacob (1802-1876)	NA	    3
Liedbeck, Per Jakob	male	    1
Liedberg-andersson, Viola (1905-NA)	NA	    1
Liedberg, åke	NA	    1
Liedberg, Carl Emil	ambiguous	    1
Liedberg, Gösta	NA	    1
Liedberg, Gösta Carl Gustaf	ambiguous	    1
Liedberg, Gustaf Adolf	male	    1
Liedberg, Nils	male	    7
Liedberg, Nils Gustaf	male	    2
Liedberg, Nils Karl Bertil	male	    2
Liedén, Lizzie (1873-NA)	ambiguous	    1
Liedfeld, Nicanor (1885-1937)	male	    1
Liedgren, Emil (1879-1963)	NA	   24
Liedgren, Ernst	NA	    1
Liedgren, Jan (1909-1995)	male	    1
Liedgren, Lars Jan	male	    3
Liedholm, Alf (1898-1985)	NA	    5
Liedholm, Astri (1903-2002)	female	    1
Liedholm, David (1861-NA)	ambiguous	    1
Liedholm, J J A	NA	    1
Liedholm, Johan Justus Albert	ambiguous	    1
Liedholm, John (1895-1974)	NA	    6
Liedholm, K W	NA	    1
Liedholm, Knut	male	    1
Liedman, Eivar Alban Ingemar	ambiguous	    1
Liedman, Elvir (1908-1980)	NA	    2
Liedstrand, Emil	NA	    3
Liedstrand, Karl Emil Leonard	ambiguous	    6
Liedström, Johan	ambiguous	    1
Liedzén, Sven Magnus	male	    1
Liefde, J De	ambiguous	    1
Liefde, Jan De	male	    2
Liefmann, Robert (1874-NA)	ambiguous	    1
Liefvendahl, Gustaf	male	    1
Liefwendahl, Kåge	NA	    1
Liek, Erwin (1878-1935)	NA	    2
Lieker-wentzlau, Hanna	NA	    1
Lien, Martin	ambiguous	   12
Liepa, Aleksandrs	male	    1
Liepa, Rita	NA	    1
Liepe, Anita (1936-NA)	ambiguous	    3
Liepe, C F	NA	    1
Lier, Evald (1901-NA)	NA	    1
Liesegang, Eduard	male	    1
Liesenberg, Kurt	NA	    1
Liestøl, Knut (1881-1952)	male	    1
Lietzmann, Hans	NA	    1
Lieven, Berent Wilhelm Von (1685-1771)	ambiguous	    3
Lieven, Eberhard	NA	    1
Liewen, Hans Henric Von (1703-1781)	ambiguous	    1
Liewen, Malte Von (1790-1867)	ambiguous	    1
Liewendal, Fredrik	male	    1
Lif, Anders	NA	    1
Liffman, Jeremias Wilhelm (1809-1854)	NA	    4
Liffner, Axel (1919-1994)	NA	    2
Ligeti, Lajos (1902-1987)	male	    1
Ligeza, Jan	male	    1
Lignac, De (1740-1809)	ambiguous	    6
Lignell, Anders (1787-1863)	NA	   14
Lignell, Carl Eugen	ambiguous	    1
Lignell, E	NA	    1
Lignell, Edg	ambiguous	    1
Lignell, Fredrik	male	    1
Lignell, Harald	male	    4
Lignell, J E	NA	    1
Lignell, T E	NA	    1
Lignell, Tor E	NA	    1
Ligner, Franz Gabriel	ambiguous	    1
Ligtenberg, Christina	ambiguous	    1
Ligthart, Jan	male	    8
Lihndaker, Herbert	NA	    1
Lihnell, D	NA	    1
Lihnell, Daniel	ambiguous	    4
Lihnell, Daniel Karl Israel	ambiguous	    1
Lihtonen, V	NA	    1
Liikkanen, Ilmari	male	    1
Liinamaa, Matti	ambiguous	    1
Liisberg, H C Bering	NA	    2
Liisberg, Henrik Carl Bering	ambiguous	    1
Liiv, O	NA	    2
Liiv, Otto	ambiguous	    1
Liiv, Otu	ambiguous	    1
Lijsing, P Martin (1896-NA)	ambiguous	    2
Likoff, Alex	ambiguous	    1
Lilenberg, Albert	NA	    1
Lilia, 	NA	    1
Lilie, Einar (1890-NA)	NA	    8
Lilienberg, A	NA	    1
Lilienberg, Albert (1833-1920)	NA	    1
Lilienberg, Albert (1879-1967)	NA	   10
Lilienberg, Albert Alexander (1833-1920)	ambiguous	    1
Lilienberg, Anders Johan (1883-NA)	ambiguous	    2
Lilienberg, Aug	male	    1
Lilienberg, I	NA	    1
Lilienberg, N	NA	    3
Lilienberg, V E	NA	    2
Lilienberg, Victor Edvard	ambiguous	    3
Lilienberg, Viktor Edvard (1839-1916)	male	    1
Liliencron, Detlev Von (1844-1909)	ambiguous	    4
Liliencron, Rochus Von	ambiguous	    3
Lilienfein, Heinrich	NA	    1
Lilienstern, Rühle Von	ambiguous	    1
Lilientalowa, Regina	ambiguous	    1
Lilienthal, Michael (1686-1750)	NA	    1
Liliequist, Karl J	NA	    1
Liliestråle, Ingemund (1764-1828)	male	    1
Liliestråle, Joachim Wilhelm (1721-1807)	NA	   20
Lilietinus, Johannes Danielis (1600-NA)	ambiguous	    2
Lilius, A	NA	    1
Lilius, Albert (1873-1947)	NA	   13
Lilius, Aleko (1890-1977)	male	    9
Lilius, Anna	ambiguous	    1
Lilius, August	ambiguous	    2
Lilius, Axel Ferdinand	male	    4
Lilius, Henrik G	male	    1
Lilja, Albert	NA	    1
Lilja, Bengt	NA	    1
Lilja, Carl Fredrik (1812-1873)	ambiguous	    3
Lilja, Einar (1900-1998)	NA	    4
Lilja, Gertrud (1887-1984)	female	   42
Lilja, Gösta (1922-NA)	NA	    4
Lilja, Nils (1808-1870)	male	   38
Lilja, Ola Mårtensson	ambiguous	    1
Lilja, Sven	NA	    1
Lilja, Sven Ernst Emanuel	NA	    1
Lilja, Torsten	male	    1
Lilja, Werner (1893-NA)	NA	    1
Lilje, C A	NA	    1
Lilje, Carl August	ambiguous	    1
Lilje, Hanns	NA	    1
Liljebäck, Erik Gustaf N:son	ambiguous	    4
Liljebäck, Erik N:son	ambiguous	    1
Liljeberg, Albert	NA	    1
Liljeberg, Anders Viktor Baptistpastor (1862-NA)	male	    1
Liljeberg, Ragnar	NA	    1
Liljeberg, V	NA	    2
Liljeblad, Albert	NA	    1
Liljeblad, Bengt (1834-1882)	NA	    1
Liljeblad, Erik	ambiguous	    1
Liljeblad, Fredrik	male	    1
Liljeblad, Fredrik Theodor	male	    1
Liljeblad, J F	NA	    1
Liljeblad, Josef Fredrik	male	    3
Liljeblad, Karl Ragnar	NA	    6
Liljeblad, Martin (1877-1951)	ambiguous	   39
Liljeblad, Martin Salomon (1877-1951)	ambiguous	   15
Liljeblad, Martinc -	NA	    1
Liljeblad, Ragnar (1885-1967)	NA	    5
Liljeblad, Samuel (1761-1815)	NA	   21
Liljeblad, Sven (1899-2000)	NA	    2
Liljebladh, Oscar	NA	    1
Liljecrantz, Axel Johan Carl Vilhelm	ambiguous	    1
Liljecrona, Carl Wilhelm (1794-1856)	ambiguous	    1
Liljedahl, Arthur	NA	    2
Liljedahl, Axel (1875-1956)	NA	    2
Liljedahl, Carl August Carlsson (1887-1953)	ambiguous	    1
Liljedahl, E T S	NA	    1
Liljedahl, Erik	ambiguous	    1
Liljedahl, Ernst (1869-1937)	NA	   24
Liljedahl, John	NA	    1
Liljedahl, Nils Axel	male	    5
Liljedahl, Otto Ragnar	ambiguous	    1
Liljedahl, P G	NA	    2
Liljedahl, Per Gustaf	male	    1
Liljedahl, Ragnar (1901-1988)	NA	    1
Liljedahl, Sten	NA	    1
Liljedahl, Sten Ture Kristian	ambiguous	    3
Liljedahl, Thure	NA	    1
Liljedorff, Bengt	NA	    1
Liljefalk, Axel	NA	    3
Liljefalk, Axel Larsen	ambiguous	    1
Liljefalk, Axel Theodor Larsen	ambiguous	    3
Liljefält, F O	NA	    2
Liljefors, Alf (1904-1976)	NA	    2
Liljefors, Bruno (1860-1939)	male	    7
Liljefors, Ingemar (1906-1981)	male	    2
Liljefors, Lindorm	NA	    3
Liljefors, Ruben (1871-1936)	ambiguous	    1
Liljegral, M A	NA	    4
Liljegren, C O	NA	    1
Liljegren, Edit (1889-NA)	NA	    2
Liljegren, G	NA	    2
Liljegren, Gustaf	male	    1
Liljegren, Gustav	NA	    1
Liljegren, H J	NA	    1
Liljegren, Hilda Augusta	ambiguous	    1
Liljegren, Johan Gustaf (1791-1837)	ambiguous	   21
Liljegren, Knut	male	    1
Liljegren, Mårten (1917-NA)	NA	    2
Liljegren, Nils M (1846-NA)	male	    3
Liljegren, S Bodvar (1885-1984)	male	    6
Liljeholm, A F	NA	    3
Liljeholm, Anders F	NA	    1
Liljeholm, T	NA	    2
Liljekrantz, Agnes Jacquette Wilhelmina	female	    1
Liljekrantz, Birger (1884-1946)	NA	    3
Liljekrantz, Nils Birger	male	    5
Liljekvist, Johan	ambiguous	    6
Liljelund, Victor	ambiguous	    1
Liljenberg, Carl-gustaf (1908-1996)	male	    5
Liljencrants, Johan (1730-1815)	ambiguous	   11
Liljencrantz-rasmussen, Jaquette (1845-1920)	NA	    2
Liljencrantz, Axel (1908-1971)	NA	    1
Liljencrantz, Gustaf Fredrik (1801-1869)	male	    2
Liljencrantz, Johan (1885-NA)	ambiguous	    1
Liljencrantz, Ottilie A (1876-1910)	female	    2
Liljencrantz, Wilhelm (1894-1963)	NA	   15
Liljengren, Adolph (1875-1931)	ambiguous	    1
Liljenheim, Daniel (1730-1798)	ambiguous	    1
Liljenqvist, Albin	NA	    1
Liljenroth, Frans (1770-1804)	NA	    2
Liljenroth, Georg	ambiguous	    1
Liljenroth, Pehr Isac	male	    1
Liljenroth, Sven Peter (1722-1801)	NA	    9
Liljensparre, Henrik (1738-1814)	male	    1
Liljensparre, Pehr Henric Achatius (1767-1795)	male	    1
Liljenstein, Jonas P	NA	    1
Liljenstrand, Axel	NA	    3
Liljenstrand, Axel Wilhelm (1821-1895)	NA	    7
Liljenström, C J	NA	    1
Liljenström, Johan Gottfried Valentin	ambiguous	    6
Liljequist, Gustaf	male	    1
Liljequist, Lili Ann (1908-NA)	NA	    1
Liljequist, N	NA	    4
Liljequist, Nils (1851-NA)	male	   14
Liljequist, Oscar	NA	    1
Liljeqvist, Efraim (1865-1941)	NA	   12
Liljeqvist, Mathilda (1879-1959)	female	    4
Liljeqvist, Per Efraim	NA	    1
Liljeqvist, Per Henrik	male	    1
Liljeroth, Erik (1920-NA)	ambiguous	    5
Liljeroth, G	NA	    4
Liljeroth, Georg Fängelsedirektör	ambiguous	    1
Liljesson, Boijan J:son (1920-1969)	NA	    4
Liljestråle, Gustaf	male	    1
Liljestrand, åke	NA	    1
Liljestrand, Axel	NA	    2
Liljestrand, Axel Herman	NA	    1
Liljestrand, Göran (1886-1968)	NA	   20
Liljestrand, Johan	ambiguous	    2
Liljeström, Alfred	NA	    5
Liljeström, Alfred O (1882-1953)	NA	    1
Liljeström, Göran	NA	    1
Liljeström, Johan Gottfrid Valentin	ambiguous	    1
Liljeström, John	NA	   10
Liljeström, John Helmer	NA	    4
Liljeström, K G	NA	    1
Liljeström, Lars ö	NA	    1
Liljeström, Olof Alfred	NA	    3
Liljeström, S G	NA	    1
Liljevalch, Carl Fredrik (1770-1844)	ambiguous	    1
Liljevalch, Carl Fredrik (1796-1870)	ambiguous	    3
Liljewalch, P O (1807-1877)	NA	    3
Liljewall, Frans August	ambiguous	    1
Liljhagen, Gustaf (1860-1944)	male	    6
Lill-magnus, 	NA	    1
Lilla, Felix	NA	    3
Lillas, Bengt	NA	    1
Lillbacka, Johannes	male	    1
Lillbo, H P	NA	    1
Lille, 	NA	    1
Lille, Axel	NA	   12
Lille, Axel Johan	ambiguous	    2
Lille, Bengt Olof (1807-1875)	NA	    1
Lille, Martha (1893-NA)	ambiguous	    1
Lilleengen, K	NA	    1
Lilleengen, Kaare	NA	    2
Lillibridge, George D	ambiguous	    1
Lillico, John William	ambiguous	    1
Lillie, Johan Abraham F (NA-1738)	ambiguous	    1
Lilliebjörn, Hadar (1893-NA)	ambiguous	    1
Lillieblad, Gustaf Peringer (1651-1710)	male	    3
Lilliecreutz, Ebba	ambiguous	    2
Lilliecreutz, Nils (1700-1764)	male	    1
Lilliecrona, Carl Vilhelm (1794-1856)	ambiguous	    1
Lilliecrona, Casper Henning (1861-NA)	male	    1
Lilliedahl, Sven (1898-1983)	NA	    7
Lilliegren, Efraim Axelsson (1668-1729)	NA	    1
Lilliehöök, Birgitta (1899-1990)	female	    3
Lilliehöök, Carl Bertil	ambiguous	    2
Lilliehöök, Carl Johan Fredrik Malcolm	ambiguous	    1
Lilliehöök, Eleonor	female	    1
Lilliehöök, Eleonor Maria	ambiguous	    2
Lilliehöök, Erik Bertilson	ambiguous	    1
Lilliehöök, G	NA	    1
Lilliehöök, Gösta	NA	    1
Lilliehöök, Johan Seved	ambiguous	    2
Lilliehöök, John	NA	    3
Lilliehöök, John Fredrik	male	    3
Lilliehöök, L	NA	    1
Lilliehöök, Lennart (1872-NA)	male	    4
Lilliehöök, Malcolm	NA	    3
Lilliehöök, Malcolm Oscar Gregory	ambiguous	    1
Lilliehöök, Malcolm Oscar Gregroy	male	    1
Lilliehöök, Nils	male	    1
Lilliehorn, Pehr (1729-1798)	male	    3
Lillienberg, Anders (1705-1743)	NA	    1
Lillienberg, Jean George (1713-1798)	ambiguous	    2
Lillienstedt, Johan (1655-1732)	ambiguous	    8
Lillienstråle, Joachim Wilhelm	NA	    1
Lilliér, Karin	ambiguous	    1
Lilliering, Christianus Joachimi (1629-1697)	male	    1
Lillieroot, Nils (1636-1705)	male	    2
Lillieroth, Fredrik M	male	    1
Lillieroth, Fredrik Malcolm	male	    3
Lillieroth, Sigvard (1916-1994)	NA	    2
Lilliesköld, A	NA	    1
Lilliestierna, August Edvard (1791-1879)	ambiguous	    1
Lilliestråle, Joachim Wilhelm	NA	    4
Lilliestråle, N F	NA	    1
Lilliestråle, Nils Fredrik	male	    1
Lilliestråle, Nils Fredrik Fritz	male	    1
Lillieström, Johan (1597-1657)	ambiguous	    1
Lillja, Alexis A	ambiguous	    1
Lillja, Johan Wilhelm	ambiguous	    1
Lillja, John Lennart Woldemar	male	    3
Lilljebjörn, Elisabeth (1862-NA)	ambiguous	    3
Lilljebjörn, Erik Gustaf (1848-1925)	ambiguous	    6
Lilljebjörn, Henrik (1797-1875)	male	    5
Lilljebjörn, Knut (1765-1838)	male	    1
Lilljeborg, Jöns Peter (1772-1857)	NA	    2
Lilljeborg, Wilhelm (1816-1908)	NA	   21
Lilljebrunn, Eric Wilhelm (1729-1792)	ambiguous	    2
Lilljeforss, Uno Arvid	NA	    1
Lilljehorn, Pehr Ulrik (1752-1806)	male	    1
Lilljekvist, Fredrik (1863-1932)	male	    2
Lilljemarck, Enok (1660-1736)	male	    1
Lilljenheim, Daniel (1730-1798)	ambiguous	    1
Lilljenheim, Johan Gustaf (1771-1834)	ambiguous	    1
Lilljenwalldh, Carl Christian (1769-1845)	ambiguous	   18
Lilljeqvist, åke	NA	    1
Lilljeqvist, Rudolf	NA	    1
Lilljestjelke, Erik Reinhold (1775-1806)	ambiguous	    1
Lilljestolpe, Lars (1706-NA)	NA	    1
Lilljestråle, Joachim Vilhelm	male	    1
Lilljestråle, Joachim Wilhelm	NA	    1
Lilljestråle, Joachim Wilhelm Bröms	NA	    1
Lillo, George (1693-1739)	ambiguous	    1
Lillqvist, Kurt	NA	    1
Lillqvist, Otto	ambiguous	    1
Lilly, Pseud	NA	    2
Lilly, William (1602-1675)	ambiguous	    2
Lilly, William Samuel	ambiguous	    1
Lilonius, Andreas Erici (1600-NA)	ambiguous	    1
Lima, Manoel De Oliveira	ambiguous	    1
Limacius, Andreas Johannis (1600-NA)	ambiguous	    1
Limbach, S	NA	    1
Limborg, H	NA	    3
Limborg, Ossian (1848-1908)	male	    6
Limburg, Heinrich Von (1573-1637)	ambiguous	    1
Limiers, H P De	ambiguous	    1
Limiers, Henri Philippe De (1725-NA)	ambiguous	    1
Limnell, Abraham Niclas (1791-1834)	ambiguous	    3
Limnell, Axel R	NA	    1
Limousin, Raymond	ambiguous	    1
Limouzin-lamothe, Roger	NA	    1
Lin, Yutang (1895-1976)	NA	    3
Linacher, Arturo	NA	    1
Linas, Charles De	ambiguous	    1
Linauer, Rudolf Von	ambiguous	    1
Linck, Emma Elisabeth (1823-1893)	ambiguous	    4
Linck, Josef (1846-1901)	male	    8
Linck, Mogens	male	    1
Linck, Olaf	male	    6
Linck, Ulrika Jakobina (1809-NA)	female	    1
Lincke, Fredric Albrecht (1783-1863)	male	    1
Lincoln, Joseph C	ambiguous	    1
Lincoln, Natalie S	ambiguous	    1
Lincoln, Victoria	ambiguous	    1
Lind Af Hageby, Axel	NA	    2
Lind Af Hageby, Axel Reinhold Ferdinand Ludwig	male	    1
Lind Af Hageby, Ernst (1874-1950)	NA	    5
Lind Af Hageby, Lizzy (1878-1963)	female	   12
Lind Av Hageby, E	NA	    1
Lind-hansen, Christian	ambiguous	    1
Lind, 	ambiguous	    1
Lind, A	NA	    1
Lind, åke	NA	    4
Lind, åke Valter	NA	    1
Lind, Albin (1901-1964)	NA	   10
Lind, Andreas Petri (1600-NA)	ambiguous	    1
Lind, Andrew William	ambiguous	    1
Lind, Arne	NA	    2
Lind, Arvid	NA	    1
Lind, August	ambiguous	   20
Lind, Bengt	NA	    1
Lind, Bergta Olaidotter	female	    1
Lind, Bertil	NA	    1
Lind, Carl (1861-1927)	ambiguous	   14
Lind, Carl Johan	ambiguous	    3
Lind, Carl Viktor Arvid (1861-1927)	ambiguous	    1
Lind, Carl-erik	male	    2
Lind, Charles (1859-1929)	ambiguous	    1
Lind, Christer (1915-1942)	NA	    2
Lind, E h	NA	    1
Lind, E H	NA	    1
Lind, Erik Henning	ambiguous	    1
Lind, Erik Henrik (1849-1931)	ambiguous	    6
Lind, Erik Valle	ambiguous	    1
Lind, Ernst (1885-NA)	NA	   30
Lind, Gösta	NA	    1
Lind, Gunnar	ambiguous	    2
Lind, Gustaf (1869-1945)	male	   50
Lind, Gustaf Herman	male	   25
Lind, Gustav	NA	    8
Lind, Gustav Lärare (1878-NA)	NA	    2
Lind, Gustav Mauritz Ernfrid	male	    1
Lind, Gustav Vilhelm (1878-NA)	male	    9
Lind, Hadar	ambiguous	    1
Lind, Hans Detloffsson (1600-NA)	NA	    1
Lind, Helge	ambiguous	    1
Lind, Henning (1886-1984)	NA	   12
Lind, Herman	NA	    1
Lind, Hjalmar	male	    1
Lind, Hugo	NA	    1
Lind, Ivan (1890-NA)	ambiguous	    7
Lind, J (1874-NA)	NA	    2
Lind, Jenny (1820-1887)	NA	    1
Lind, Johan (1899-1994)	ambiguous	    1
Lind, Johan Vilhelm Nils (1885-NA)	ambiguous	    1
Lind, John (1909-1983)	NA	    4
Lind, Jöns (1723-1785)	NA	    1
Lind, Josef (1866-NA)	male	    1
Lind, Josephina	female	    1
Lind, Karin	ambiguous	    1
Lind, Karl	NA	    1
Lind, Karl Johan	ambiguous	    2
Lind, Lars Fr	ambiguous	    1
Lind, Lars Fredrik (1750-1805)	male	    3
Lind, Louise	NA	    1
Lind, Magnus	male	    1
Lind, Manne	NA	    1
Lind, Nils Ove	ambiguous	    1
Lind, Ol	male	    1
Lind, Olof (1701-1765)	NA	    8
Lind, Ove (1907-NA)	ambiguous	    7
Lind, Per	NA	    1
Lind, R Aug	male	    1
Lind, Stina (1909-1994)	NA	    1
Lind, Sune	NA	    1
Lind, Sven Ivar (1902-1980)	NA	    2
Lind, Th	male	    1
Lind, Vilhelm	male	    1
Lind, William (1911-1995)	ambiguous	    6
Lind, Willy	ambiguous	    2
Linda, Cora	NA	    1
Lindahl-axland, Maja (1914-NA)	NA	    1
Lindahl, Alf	NA	    1
Lindahl, Allan	ambiguous	    2
Lindahl, Anders	NA	    2
Lindahl, Annie	ambiguous	    1
Lindahl, August (1877-1978)	ambiguous	    2
Lindahl, C	NA	    1
Lindahl, C H	NA	    2
Lindahl, Carl	ambiguous	    2
Lindahl, Carl Fredrik	ambiguous	    7
Lindahl, Carl Theodor	ambiguous	    1
Lindahl, David	ambiguous	    1
Lindahl, Edward (1845-1917)	NA	    5
Lindahl, Edward (1907-1986)	NA	    2
Lindahl, Eivor	female	    1
Lindahl, Eric (1886-NA)	ambiguous	    1
Lindahl, Erik	ambiguous	    1
Lindahl, Erik (1717-1793)	ambiguous	    1
Lindahl, Erik (1891-1960)	ambiguous	    9
Lindahl, Erik (1912-1991)	ambiguous	    1
Lindahl, Erik Robert	ambiguous	    2
Lindahl, Ernst Emanuel (1899-1958)	NA	    2
Lindahl, Ernst Wilhelm	NA	    5
Lindahl, Göran (1924-NA)	NA	    2
Lindahl, Gösta	NA	    2
Lindahl, Gustaf	male	    3
Lindahl, Gustaf Adolf	male	    1
Lindahl, Gustaf Albert	male	    1
Lindahl, Harald	male	    1
Lindahl, Harry	ambiguous	    2
Lindahl, Henrik	male	    2
Lindahl, I	NA	    2
Lindahl, Israel (1718-1793)	NA	    1
Lindahl, Israël (1718-1793)	NA	    1
Lindahl, Israël Albert	NA	    1
Lindahl, J	NA	    4
Lindahl, John Napoleon	NA	    1
Lindahl, Josua	male	    1
Lindahl, Karl	NA	    1
Lindahl, N A	NA	    1
Lindahl, Nils (1887-1968)	male	    2
Lindahl, Noak Algot	male	    2
Lindahl, Olof (1762-1832)	NA	    1
Lindahl, Olov (1919-1991)	NA	    1
Lindahl, Oscar	NA	    2
Lindahl, P Ax	male	    2
Lindahl, P W	NA	    3
Lindahl, Pehr (1762-1802)	male	    1
Lindahl, Per (1889-NA)	NA	    1
Lindahl, Per Axel Ludvig	male	    5
Lindahl, Per Eric (1906-1991)	ambiguous	    1
Lindahl, Per Ivar Alexander	ambiguous	    1
Lindahl, Peter (1712-1792)	NA	    2
Lindahl, Rikard (1897-1967)	male	    2
Lindahl, S	NA	    1
Lindahl, S A	NA	    1
Lindahl, Sven Peter August (1843-1908)	ambiguous	    2
Lindahl, Torsten	male	    1
Lindahl, Ture	NA	    1
Lindal, Göran	NA	    1
Lindal, Harald (1896-1969)	male	   10
Lindal, P J	NA	    9
Lindal, Peter Johan	ambiguous	    3
Lindal, Sven Harald	male	    1
Lindälv, Elof (1887-1987)	male	    1
Lindäng, Isak	male	    1
Lindau, Arvid (1892-1958)	NA	    5
Lindau, Conrad Robert August	ambiguous	    1
Lindau, Oskar	male	    1
Lindau, P	NA	    1
Lindau, Paul (1839-1919)	ambiguous	   10
Lindau, R	NA	    1
Lindau, Rudolph	NA	    1
Lindau, Wilhelm Adolf (1774-1849)	male	    1
Lindbäck-larsen, Odd	NA	    1
Lindbäck, Anders (1803-1865)	NA	    1
Lindbäck, Erland (1904-NA)	NA	    2
Lindbäck, Erland Olov	NA	    1
Lindbäck, Herbert	NA	    1
Lindbäck, Johan Christopher (1759-1828)	ambiguous	    4
Lindbäck, Olof (1785-1860)	NA	    3
Lindbäck, Sixten	male	    1
Lindbæck, Vilhelm	male	    1
Lindbæck, Wilhelm	NA	    1
Lindbæk, Lise	NA	    3
Lindbæk, Sofie Aubert	ambiguous	    1
Lindbeck, Bryngei	NA	    1
Lindbeck, Bryngel	male	    1
Lindbeck, Carl	ambiguous	    4
Lindbeck, Clas	NA	    1
Lindbeck, Johan	ambiguous	    3
Lindbeck, Johan Andersson	ambiguous	    1
Lindbeck, Johannes (1873-1929)	male	    1
Lindbeck, Per Gösta	NA	    1
Lindberg-dovlette, Elsa (1874-1944)	ambiguous	   24
Lindberg, A	NA	    2
Lindberg, A Th	male	    1
Lindberg, A V	NA	    1
Lindberg, Aimo	male	    2
Lindberg, åke	NA	    1
Lindberg, Albert (1852-1931)	NA	    7
Lindberg, Alfred E	NA	    1
Lindberg, Alvar	NA	    4
Lindberg, Anders Alfred	NA	    1
Lindberg, Andrea	ambiguous	    1
Lindberg, Anna	ambiguous	    1
Lindberg, Arne	NA	    8
Lindberg, August (1846-1916)	ambiguous	    2
Lindberg, Augusta (1866-NA)	ambiguous	    1
Lindberg, Axel	NA	    3
Lindberg, Axel Julius Fredrik Wilhelm	male	    1
Lindberg, Axel Valdemar	NA	    2
Lindberg, Bengt J (1904-1975)	NA	    4
Lindberg, Bengt Jacob	NA	    2
Lindberg, Bernhard	male	    2
Lindberg, Birger	NA	    4
Lindberg, Börje	NA	    3
Lindberg, Bror Erik	ambiguous	    2
Lindberg, C Alg	male	    1
Lindberg, C G	NA	    1
Lindberg, C H	NA	    3
Lindberg, C L (1811-1895)	NA	    4
Lindberg, Carl	ambiguous	    2
Lindberg, Carl (1891-NA)	ambiguous	    1
Lindberg, Carl (1897-1956)	ambiguous	    2
Lindberg, Carl (1903-1973)	ambiguous	    1
Lindberg, Carl Fredrik	ambiguous	    1
Lindberg, Carl Ivar	ambiguous	    1
Lindberg, Carl Johan	ambiguous	    1
Lindberg, Carl Paul	ambiguous	    1
Lindberg, Carl-olov	NA	    1
Lindberg, Carolus (1889-1955)	NA	    6
Lindberg, Cecilia	NA	    1
Lindberg, Conrad Emil (1852-1930)	ambiguous	    8
Lindberg, E J	NA	    2
Lindberg, Edvin	NA	    1
Lindberg, Efr	female	    1
Lindberg, Einar	NA	    1
Lindberg, Elof (1891-1957)	male	    5
Lindberg, Erik (1873-1966)	ambiguous	    2
Lindberg, Erik (1900-1956)	ambiguous	    4
Lindberg, Erik (1910-NA)	ambiguous	    1
Lindberg, Erik Magnus (1830-NA)	ambiguous	    1
Lindberg, Ernst	NA	    5
Lindberg, Ernst Algot	NA	    1
Lindberg, Ernst Fredrik	male	    1
Lindberg, Ester (1879-1964)	ambiguous	   20
Lindberg, Felix	NA	    2
Lindberg, Ferd	NA	    1
Lindberg, Folke (1903-1988)	male	   15
Lindberg, Folke (1906-1935)	male	    1
Lindberg, Folke Karl	male	    1
Lindberg, Folke P Assesor I Ggb	male	    1
Lindberg, Fr	ambiguous	    1
Lindberg, Fredy	NA	    1
Lindberg, Frits Albert Hakon	male	    3
Lindberg, G E R	NA	    1
Lindberg, Georg	ambiguous	    1
Lindberg, Gertrud	female	    5
Lindberg, Gunnar	ambiguous	    1
Lindberg, Gunnar Johan	ambiguous	    1
Lindberg, Gust	NA	    1
Lindberg, Gust Leo	ambiguous	    1
Lindberg, Gustaf	male	    4
Lindberg, Gustaf (1841-1928)	male	   19
Lindberg, Gustaf (1869-NA)	male	    1
Lindberg, Gustaf (1883-1938)	male	    9
Lindberg, Gustaf (1887-1961)	male	   12
Lindberg, Gustaf Albin	male	    1
Lindberg, Gustaf Anders	male	    2
Lindberg, Gustaf Johan Bernhard	ambiguous	    1
Lindberg, Gustav (1896-1976)	NA	    4
Lindberg, Gustav Adolf (1880-NA)	male	    1
Lindberg, H	NA	    1
Lindberg, H F	NA	    1
Lindberg, Håkan (1898-NA)	NA	    2
Lindberg, Hanna (1890-NA)	NA	    1
Lindberg, Harald (1871-1963)	male	    2
Lindberg, Harry	ambiguous	    2
Lindberg, Helga (1912-1994)	NA	    2
Lindberg, Helge (1898-1973)	ambiguous	    2
Lindberg, Henry Fredrik	ambiguous	    2
Lindberg, Herman	NA	    2
Lindberg, Hjalmar (1910-NA)	male	    2
Lindberg, Hugo (1887-1966)	NA	    5
